ID,PCP_Z1,PCP_Z2,PCP_Z3,PCP_Z4,PCP_Z5
Seq_5328,0.338,-1.153,-0.037,-0.712,0.18
Seq_5329,0.217,-0.251,-0.193,-0.355,0.002
Seq_5330,0.386,-0.203,-0.425,-0.386,0.095
Seq_5331,0.031,-0.382,-0.062,-0.297,0.221
Seq_5332,0.237,-0.395,0.002,-0.326,0.003
Seq_5333,-0.151,-0.423,-0.14,-0.233,0.106
Seq_5334,0.24,-0.498,-0.873,-0.582,0.027
Seq_5335,0.275,-0.359,-0.1,-0.544,-0.058
Seq_5336,0.073,-0.745,-0.182,-0.381,0.188
Seq_5337,-0.074,-0.665,-0.219,-0.349,0.272
Seq_5338,0.335,-0.323,-0.223,-0.417,0.135
Seq_5339,0.124,-0.568,-0.151,-0.205,0.242
Seq_5340,0.008,-0.554,-0.317,-0.332,0.248
Seq_5341,0.045,-0.589,-0.319,-0.382,0.2
Seq_5342,0.131,-0.516,-0.032,-0.469,0.036
Seq_5343,-0.219,-0.439,-0.171,-0.518,0.111
Seq_5344,0.15,-0.45,-0.402,-0.407,0.067
Seq_5345,0.108,-0.5,-0.224,-0.374,0.127
Seq_5346,0.013,-0.429,-0.435,-0.448,0.082
Seq_5347,0.281,-0.517,-0.291,-0.566,0.087
Seq_5348,0.137,-0.857,-0.355,-0.524,0.105
Seq_5349,0.421,-0.708,-0.507,-0.464,0.144
Seq_5350,0.046,-0.659,-0.269,-0.499,0.276
Seq_5351,0.587,-0.211,-0.526,-0.463,0.161
Seq_5352,0.075,-0.894,-0.444,-0.556,0.127
Seq_5353,0.004,-0.468,-0.183,-0.339,0.081
Seq_5354,0.092,-0.616,-0.35,-0.399,0.126
Seq_5355,0.056,-0.386,-0.43,-0.198,0.22
Seq_5356,0.175,-0.494,-0.157,-0.37,0.151
Seq_5357,0.146,-0.369,-0.404,-0.635,0.203
Seq_5358,0.193,-0.33,-0.36,-0.447,0.081
Seq_5359,-0.012,-0.249,-0.323,-0.365,0.035
Seq_5360,0.212,-0.689,-0.338,-0.381,0.302
Seq_5361,0.206,-0.265,-0.256,-0.38,0.094
Seq_5362,0.063,-0.341,-0.172,-0.512,0.048
Seq_5363,0.422,-0.168,-0.513,-0.426,0.098
Seq_5364,0.247,-0.631,-0.271,-0.477,0.125
Seq_5365,0.211,-0.065,-0.032,-0.31,0.084
Seq_5366,0.002,-0.464,-0.525,-0.25,0.212
Seq_5367,0.272,-0.41,-0.425,-0.348,0.14
Seq_5368,0.136,-0.31,-0.601,-0.489,0.133
Seq_5369,0.138,-0.026,-0.348,-0.485,-0.072
Seq_5370,0.168,-0.872,-0.327,-0.55,0.106
Seq_5371,0.574,-0.496,-0.576,-0.174,0.244
Seq_5372,0.137,-0.22,-0.745,-0.596,0.125
Seq_5373,0.693,-0.499,-0.57,-0.41,0.21
Seq_5374,0.395,-0.532,-0.407,-0.568,0.165
Seq_5375,0.27,-0.559,-0.073,-0.361,0.282
Seq_5376,0.07,-0.786,-0.477,-0.385,0.251
Seq_5377,0.042,-0.677,-0.305,-0.477,0.148
Seq_5378,0.127,-0.355,-0.219,-0.374,0.131
Seq_5379,-0.054,-0.443,-0.063,-0.298,0.222
Seq_5380,0.091,-0.756,-0.173,-0.212,0.464
Seq_5381,-0.078,-0.688,-0.156,-0.31,0.124
Seq_5382,0.061,-0.553,-0.374,-0.34,0.049
Seq_5383,0.056,-0.432,-0.274,-0.429,0.122
Seq_5384,0.428,-0.394,-0.232,-0.499,0.214
Seq_5385,0.047,-0.478,-0.146,-0.343,0.078
Seq_5386,0.049,-0.224,-0.124,-0.348,0.098
Seq_5387,0.391,-0.46,-0.257,-0.369,0.14
Seq_5388,-0.126,-0.143,-0.307,-0.407,0.0
Seq_5389,0.302,-0.365,-0.234,-0.515,0.196
Seq_5390,0.382,-1.093,-0.185,-0.583,0.272
Seq_5391,-0.129,-0.403,-0.006,-0.539,0.11
Seq_5392,0.01,-0.347,-0.163,-0.362,0.095
Seq_5393,0.141,-0.372,-0.16,-0.314,0.14
Seq_5394,0.183,-0.917,-0.119,-0.402,0.241
Seq_5395,0.232,-0.893,-0.412,-0.375,0.218
Seq_5396,0.094,-0.758,-0.243,-0.549,0.15
Seq_5397,0.27,-0.26,-0.158,-0.224,0.0
Seq_5398,-0.681,-1.189,-0.179,-0.341,0.177
Seq_5399,0.155,-0.316,-0.184,-0.342,0.001
Seq_5400,0.348,-0.458,-0.3,-0.372,0.185
Seq_5401,0.25,-0.217,-0.378,-0.62,0.0
Seq_5402,0.312,-0.32,-0.247,-0.492,0.076
Seq_5403,0.247,-0.318,-0.285,-0.5,-0.051
Seq_5404,-0.037,-0.588,-0.122,-0.251,0.241
Seq_5405,0.068,-0.473,-0.472,-0.474,0.15
Seq_5406,0.064,-0.531,-0.176,-0.439,0.197
Seq_5407,0.256,-0.403,-0.5,-0.217,0.102
Seq_5408,0.068,-0.602,-0.407,-0.404,0.119
Seq_5409,0.298,-0.494,-0.496,-0.374,0.091
Seq_5410,0.109,-0.838,-0.302,-0.574,0.246
Seq_5411,0.282,-0.549,-0.238,-0.427,0.18
Seq_5412,0.264,-0.606,-0.214,-0.544,0.184
Seq_5413,-0.202,-0.318,-0.621,-0.361,0.11
Seq_5414,-0.144,-0.092,-0.402,-0.344,0.009
Seq_5415,0.408,-0.495,-0.397,-0.565,0.227
Seq_5416,0.203,-0.55,-0.242,-0.392,0.157
Seq_5417,0.088,-0.74,-0.005,-0.546,-0.067
Seq_5418,0.079,-0.298,-0.289,-0.399,0.075
Seq_5419,0.496,-0.297,-0.06,-0.35,0.335
Seq_5420,0.086,-0.736,-0.248,-0.43,0.263
Seq_5421,0.485,-0.859,0.111,-0.786,0.087
Seq_5422,0.299,-0.429,-0.094,-0.47,0.019
Seq_5423,0.155,-0.305,-0.068,-0.205,0.313
Seq_5424,0.081,-0.929,-0.023,-0.322,0.185
Seq_5425,0.265,-0.151,-0.199,-0.394,0.124
Seq_5426,0.071,-0.627,-0.387,-0.582,0.183
Seq_5427,-0.046,-0.156,-0.325,-0.642,-0.035
Seq_5428,0.252,-0.878,-0.14,-0.339,0.205
Seq_5429,0.066,-0.605,-0.424,-0.439,0.265
Seq_5430,0.227,-0.551,-0.2,-0.276,0.159
Seq_5431,0.185,-0.539,-0.14,-0.469,0.057
Seq_5432,0.424,-0.463,0.12,-0.474,0.316
Seq_5433,0.404,-0.626,-0.895,-0.363,0.114
Seq_5434,-0.752,-0.721,-0.385,-0.373,0.215
Seq_5435,0.232,-0.434,-0.392,-0.47,0.051
Seq_5436,0.247,-0.772,-0.341,-0.467,0.22
Seq_5437,0.123,-0.738,-0.03,-0.387,0.155
Seq_5438,-0.934,-0.65,-0.093,-0.157,0.044
Seq_5439,0.574,-0.026,-0.706,0.109,0.156
Seq_5440,0.182,-0.532,-0.333,-0.349,0.249
Seq_5441,0.274,-0.527,-0.212,-0.48,-0.025
Seq_5442,-0.097,-0.508,-0.153,-0.3,0.191
Seq_5443,0.17,-0.276,-0.178,-0.467,0.042
Seq_5444,0.213,-0.456,-0.391,-0.338,0.182
Seq_5445,0.396,-0.733,0.243,-0.575,-0.124
Seq_5446,0.309,-0.658,-0.161,-0.438,0.307
Seq_5447,0.362,-0.386,-0.221,-0.303,0.095
Seq_5448,0.102,-0.423,-0.401,-0.452,0.007
Seq_5449,0.439,-0.374,-0.334,-0.576,0.139
Seq_5450,0.392,-0.388,-0.455,-0.367,0.163
Seq_5451,-0.606,-0.765,-0.451,-0.4,0.17
Seq_5452,0.113,-0.5,-0.361,-0.425,0.149
Seq_5453,0.379,-0.513,-0.188,-0.37,0.168
Seq_5454,0.483,-0.173,-0.202,-0.226,-0.151
Seq_5455,0.36,-0.32,-0.38,-0.364,0.128
Seq_5456,-0.012,-0.363,-0.295,-0.3,0.034
Seq_5457,0.272,-0.483,-0.085,-0.528,-0.019
Seq_5458,0.087,-0.636,-0.448,-0.563,0.181
Seq_5459,-0.0,-0.289,-0.331,-0.406,0.007
Seq_5460,0.16,-0.453,-0.832,-0.352,-0.022
Seq_5461,0.384,-0.35,-0.57,-0.584,0.266
Seq_5462,0.258,-0.412,-0.126,-0.38,0.05
Seq_5463,0.2,-0.539,-0.219,-0.408,0.057
Seq_5464,0.18,-0.49,-0.274,-0.328,0.106
Seq_5465,0.016,-0.244,-0.564,-0.299,0.154
Seq_5466,0.166,-0.449,-0.713,-0.279,0.189
Seq_5467,0.139,-0.651,-0.164,-0.451,0.133
Seq_5468,0.129,-0.767,-0.352,-0.482,0.209
Seq_5469,0.127,-0.607,-0.198,-0.46,0.171
Seq_5470,0.075,-0.604,-0.467,-0.489,0.257
Seq_5471,0.115,-0.467,-0.527,-0.591,0.131
Seq_5472,-0.027,-0.539,-0.232,-0.467,0.141
Seq_5473,0.224,-0.038,-0.207,-0.353,-0.003
Seq_5474,0.263,-0.699,-0.268,-0.475,0.11
Seq_5475,0.175,-0.689,-0.2,-0.46,0.041
Seq_5476,0.221,-0.83,-0.306,-0.401,0.05
Seq_5477,-0.095,-0.62,-0.333,-0.298,0.275
Seq_5478,0.492,-0.284,-0.377,-0.646,0.108
Seq_5479,-0.058,-0.532,-0.078,-0.414,0.134
Seq_5480,0.333,-0.872,-0.386,-0.657,0.182
Seq_5481,0.171,-0.734,-0.125,-0.497,0.135
Seq_5482,0.122,-0.863,-0.433,-0.588,0.188
Seq_5483,0.064,-0.336,-0.442,-0.389,0.139
Seq_5484,0.171,-0.461,-0.507,-0.384,0.072
Seq_5485,0.208,-0.421,-0.213,-0.249,0.071
Seq_5486,0.408,-0.639,-0.386,-0.465,0.264
Seq_5487,-0.085,-0.506,-0.291,-0.429,0.191
Seq_5488,0.257,-0.388,-0.058,-0.328,0.066
Seq_5489,0.213,-0.349,-0.281,-0.478,0.125
Seq_5490,0.427,-0.492,-0.34,-0.519,0.137
Seq_5491,0.142,-0.92,-0.5,-0.554,0.313
Seq_5492,0.359,-0.729,-0.256,-0.437,0.098
Seq_5493,-0.116,-0.392,-0.243,-0.368,0.109
Seq_5494,0.39,-0.414,-0.203,-0.433,0.248
Seq_5495,-0.033,-0.472,-0.205,-0.236,0.183
Seq_5496,-0.177,-0.615,-0.241,-0.678,0.142
Seq_5497,-0.092,-0.244,-0.462,-0.353,0.077
Seq_5498,0.135,-0.537,-0.303,-0.581,0.275
Seq_5499,-0.14,-0.751,-0.149,-0.34,0.292
Seq_5500,0.205,-0.727,0.161,-0.454,-0.107
Seq_5501,0.42,-0.754,-0.183,-0.634,-0.031
Seq_5502,0.303,-0.401,-0.269,-0.342,0.14
Seq_5503,0.293,-0.316,-0.281,-0.21,0.211
Seq_5504,0.663,-0.436,-0.173,-0.658,0.182
Seq_5505,0.135,-0.432,-0.293,-0.402,0.113
Seq_5506,0.339,-0.501,-0.364,-0.371,-0.002
Seq_5507,0.06,-0.451,-0.41,-0.446,-0.032
Seq_5508,0.555,-0.604,-0.344,-0.815,0.032
Seq_5509,-0.02,-0.612,-0.192,-0.625,0.242
Seq_5510,-0.026,-0.486,-0.444,-0.431,0.044
Seq_5511,0.096,-0.998,-0.383,-0.476,0.207
Seq_5512,0.293,-0.708,-0.405,-0.46,0.241
Seq_5513,0.063,-0.599,-0.358,-0.428,0.215
Seq_5514,0.003,-0.493,-0.619,-0.556,0.067
Seq_5515,0.304,-0.3,-0.17,-0.343,0.146
Seq_5516,0.294,-0.291,-0.288,-0.55,-0.032
Seq_5517,0.356,-0.499,-0.282,-0.412,0.145
Seq_5518,0.249,-0.691,-0.316,-0.414,0.15
Seq_5519,0.264,-0.593,-0.661,-0.318,0.179
Seq_5520,0.45,-0.558,-0.71,-0.458,0.018
Seq_5521,-0.033,-0.432,-0.181,-0.357,0.159
Seq_5522,0.409,-0.044,-0.537,-0.22,0.117
Seq_5523,-0.102,-0.729,-0.366,-0.383,0.207
Seq_5524,0.102,-0.464,-0.186,-0.328,0.061
Seq_5525,0.166,-0.535,-0.144,-0.511,0.198
Seq_5526,0.218,-0.264,-0.294,-0.372,0.072
Seq_5527,0.126,-0.829,-0.266,-0.326,0.125
Seq_5528,0.086,-0.457,-0.271,-0.318,0.062
Seq_5529,-0.105,-0.577,-0.236,-0.417,0.299
Seq_5530,0.373,-0.405,-0.118,-0.361,0.16
Seq_5531,0.203,-0.668,-0.415,-0.569,0.049
Seq_5532,0.287,-0.632,-0.235,-0.494,0.232
Seq_5533,0.036,-0.472,-0.545,-0.402,0.075
Seq_5534,0.009,-0.676,-0.243,-0.471,0.148
Seq_5535,0.04,-0.366,-0.332,-0.413,0.031
Seq_5536,0.251,-0.5,0.022,-0.475,-0.122
Seq_5537,-0.009,-0.62,-0.346,-0.376,0.265
Seq_5538,0.206,-0.867,-0.06,-0.55,0.103
Seq_5539,0.23,-0.523,-0.306,-0.472,0.056
Seq_5540,0.459,-0.478,-0.242,-0.338,0.035
Seq_5541,0.227,-0.735,-0.289,-0.687,0.115
Seq_5542,0.217,-0.61,-0.265,-0.551,0.187
Seq_5543,0.275,-0.826,-0.02,-0.632,0.132
Seq_5544,0.055,-0.214,-0.365,-0.198,0.114
Seq_5545,0.636,-0.347,-0.079,-0.686,0.157
Seq_5546,0.139,-0.049,-0.305,-0.3,-0.033
Seq_5547,0.111,-0.801,-0.419,-0.474,0.154
Seq_5548,0.028,-0.658,-0.334,-0.424,0.219
Seq_5549,0.068,-0.346,-0.403,-0.479,0.072
Seq_5550,0.158,-0.397,-0.155,-0.323,0.079
Seq_5551,-0.168,-0.356,-0.403,-0.529,0.17
Seq_5552,0.251,-0.44,-0.141,-0.51,0.021
Seq_5553,0.405,-0.345,-0.193,0.323,0.228
Seq_5554,0.458,-0.076,-0.336,-0.455,-0.099
Seq_5555,0.141,-0.414,-0.171,-0.509,0.122
Seq_5556,0.465,-0.601,0.075,-0.359,0.322
Seq_5557,-0.255,-0.441,-0.2,-0.519,0.101
Seq_5558,0.237,-0.804,-0.322,-0.475,0.029
Seq_5559,-0.054,-0.082,-0.354,-0.402,0.037
Seq_5560,-0.235,-0.53,-0.589,-0.416,0.205
Seq_5561,-0.112,-0.423,-0.209,-0.364,0.27
Seq_5562,0.062,-0.579,-0.306,-0.439,0.181
Seq_5563,0.681,-0.313,-0.246,-0.408,0.186
Seq_5564,0.087,-0.549,-0.393,-0.383,0.171
Seq_5565,-0.049,-0.299,-0.481,-0.304,0.115
Seq_5566,0.136,-0.925,-0.366,-0.522,0.19
Seq_5567,0.012,-0.504,-0.468,-0.51,0.199
Seq_5568,-0.135,-0.258,-0.357,-0.367,0.067
Seq_5569,0.195,-0.459,-0.085,-0.422,0.015
Seq_5570,0.188,-0.369,-0.594,-0.487,0.147
Seq_5571,0.142,-0.607,-0.275,-0.468,0.07
Seq_5572,0.888,-0.403,-0.018,-0.48,0.049
Seq_5573,0.118,-0.59,-0.548,-0.243,0.179
Seq_5574,0.184,-0.682,-0.347,-0.605,0.221
Seq_5575,-1.167,-0.264,-0.054,-0.278,0.172
Seq_5576,0.033,-0.213,-0.361,-0.398,0.028
Seq_5577,-0.368,-0.681,-0.475,-0.523,0.187
Seq_5578,0.488,-0.606,-0.224,-0.458,0.111
Seq_5579,0.025,-0.529,-0.321,-0.267,0.118
Seq_5580,-0.279,-0.413,-0.258,-0.332,0.133
Seq_5581,0.021,-0.477,-0.249,-0.423,0.209
Seq_5582,0.046,-0.613,0.145,-0.277,0.257
Seq_5583,0.101,-0.522,-0.145,-0.255,0.215
Seq_5584,0.278,-0.459,-0.364,-0.548,-0.143
Seq_5585,-0.166,-0.307,-0.329,-0.196,0.093
Seq_5586,-0.058,-0.5,-0.281,-0.715,0.175
Seq_5587,-0.152,-0.555,-0.225,-0.427,0.11
Seq_5588,-0.192,-0.367,-0.28,-0.347,0.196
Seq_5589,-0.308,-0.453,-0.297,-0.43,0.158
Seq_5590,0.043,-0.375,-0.139,-0.558,0.113
Seq_5591,-0.001,-0.288,-0.197,-0.395,0.032
Seq_5592,0.252,-0.568,0.044,-0.671,0.171
Seq_5593,0.191,-0.696,-0.092,-0.552,0.193
Seq_5594,0.1,-0.607,-0.565,-0.249,0.226
Seq_5595,0.106,-0.29,-0.155,-0.318,0.098
Seq_5596,0.176,-0.67,-0.335,-0.382,0.169
Seq_5597,-0.226,-0.75,-0.216,-0.584,0.096
Seq_5598,0.449,-0.49,-0.214,-0.427,0.097
Seq_5599,0.649,-0.172,-0.192,-0.44,0.065
Seq_5600,0.163,-0.481,-0.33,-0.416,0.196
Seq_5601,0.216,-0.299,-0.248,-0.343,0.268
Seq_5602,0.165,-0.403,-0.534,-0.297,0.187
Seq_5603,0.122,-0.793,-0.375,-0.54,0.153
Seq_5604,-0.045,-0.209,-0.311,-0.332,0.082
Seq_5605,0.129,-0.836,-0.339,-0.498,0.261
Seq_5606,0.109,-0.365,-0.281,-0.394,0.13
Seq_5607,-0.147,-0.625,-0.305,-0.474,0.189
Seq_5608,0.19,-0.308,-0.36,-0.434,0.167
Seq_5609,0.204,-0.729,-0.166,-0.354,0.197
Seq_5610,0.177,-0.626,-0.32,-0.381,0.107
Seq_5611,-0.022,-0.483,-0.282,-0.495,0.164
Seq_5612,0.177,-0.328,-0.275,-0.384,0.112
Seq_5613,0.099,-0.658,-0.174,-0.359,0.136
Seq_5614,0.189,-0.519,-0.343,-0.452,0.112
Seq_5615,0.096,-0.706,-0.314,-0.569,0.198
Seq_5616,0.029,-0.301,-0.36,-0.294,0.054
Seq_5617,0.489,-0.622,0.189,-0.274,-0.105
Seq_5618,0.345,-0.357,-0.463,-0.469,0.123
Seq_5619,0.129,-0.255,-0.201,-0.128,0.202
Seq_5620,-0.123,-0.366,-0.221,-0.25,0.216
Seq_5621,-0.006,-0.307,-0.453,-0.38,0.036
Seq_5622,0.163,-0.236,-0.07,-0.36,0.12
Seq_5623,0.153,-0.684,-0.517,-0.474,0.252
Seq_5624,0.371,-0.571,-0.374,-0.481,0.21
Seq_5625,-0.101,-0.691,-0.312,-0.522,0.292
Seq_5626,0.288,-0.885,-0.097,-0.358,0.011
Seq_5627,-0.077,-0.533,-0.234,-0.361,0.091
Seq_5628,0.455,-0.397,-0.247,-0.446,0.142
Seq_5629,0.052,-0.633,-0.182,-0.352,0.009
Seq_5630,-0.434,-0.359,-0.164,-0.326,-0.055
Seq_5631,0.336,-0.674,-0.205,-0.585,0.109
Seq_5632,0.063,-0.758,-0.594,-0.745,0.149
Seq_5633,0.085,-0.335,-0.336,-0.333,0.229
Seq_5634,0.054,-0.268,-0.171,-0.449,0.061
Seq_5635,0.195,-0.324,-0.303,-0.239,0.114
Seq_5636,0.565,-0.209,-0.088,-0.377,0.08
Seq_5637,0.11,-0.565,-0.35,-0.541,0.114
Seq_5638,0.333,-0.563,-0.211,-0.447,0.12
Seq_5639,0.235,-0.819,-0.254,-0.619,0.215
Seq_5640,0.112,-0.63,-0.29,-0.589,0.128
Seq_5641,0.41,-0.33,-0.359,-0.275,0.14
Seq_5642,0.366,-0.263,-0.286,-0.299,0.071
Seq_5643,0.36,-0.429,-0.216,-0.459,0.044
Seq_5644,-0.003,-0.567,-0.132,-0.163,0.244
Seq_5645,0.234,-0.147,-0.444,-0.436,-0.009
Seq_5646,-0.025,-0.492,-0.227,-0.534,0.188
Seq_5647,0.175,-0.232,-0.146,-0.317,0.031
Seq_5648,0.269,-0.759,0.097,-0.518,-0.015
Seq_5649,-0.014,-0.955,-0.254,-0.482,0.275
Seq_5650,0.089,-0.372,-0.172,-0.344,0.139
Seq_5651,0.186,-0.445,-0.425,-0.379,0.114
Seq_5652,0.141,-0.171,-0.345,-0.393,0.036
Seq_5653,0.176,-0.474,-0.304,-0.345,0.186
Seq_5654,-0.017,-0.718,-0.184,-0.34,0.159
Seq_5655,0.198,-0.805,-0.342,-0.534,0.307
Seq_5656,0.113,-0.863,-0.273,-0.495,0.246
Seq_5657,-0.83,-0.654,-0.33,-0.237,0.04
Seq_5658,0.152,-0.083,-0.558,-0.411,-0.034
Seq_5659,-0.092,-0.159,-0.191,-0.286,0.114
Seq_5660,-0.046,-0.588,-0.388,-0.533,0.13
Seq_5661,-0.012,-0.526,-0.308,-0.506,0.174
Seq_5662,0.517,-0.16,-0.235,-0.37,0.087
Seq_5663,0.175,-0.579,-0.068,-0.339,0.133
Seq_5664,0.172,-0.497,-0.266,-0.34,0.186
Seq_5665,0.436,-0.291,-0.241,-0.47,0.163
Seq_5666,0.409,-0.567,-0.209,-0.345,0.058
Seq_5667,0.681,-0.341,-0.087,-0.911,0.025
Seq_5668,0.195,-0.605,-0.128,-0.681,0.132
Seq_5669,0.551,-0.643,-0.539,-0.445,0.089
Seq_5670,0.28,-0.172,-0.155,-0.489,-0.111
Seq_5671,0.114,-0.468,-0.506,-0.476,0.087
Seq_5672,-0.159,-0.575,-0.239,-0.339,0.049
Seq_5673,0.085,-1.037,-0.097,-0.4,0.32
Seq_5674,0.143,-0.512,-0.24,-0.395,0.145
Seq_5675,-0.033,-0.327,-0.364,-0.33,0.166
Seq_5676,-0.123,-0.566,-0.202,-0.27,0.143
Seq_5677,0.341,-0.748,0.006,-0.593,0.261
Seq_5678,-0.025,-0.529,-0.074,-0.427,0.14
Seq_5679,0.221,-0.242,-0.331,-0.372,0.053
Seq_5680,0.045,-0.667,-0.327,-0.337,0.208
Seq_5681,0.169,-0.528,-0.237,-0.414,0.326
Seq_5682,0.229,-0.517,-0.238,-0.395,0.104
Seq_5683,0.057,-0.298,-0.363,-0.415,0.088
Seq_5684,0.086,-0.275,-0.076,-0.357,0.053
Seq_5685,0.214,-0.469,-0.361,-0.394,0.28
Seq_5686,-0.041,-0.543,-0.274,-0.24,0.237
Seq_5687,0.219,-0.572,-0.085,-0.57,0.152
Seq_5688,0.043,-0.145,0.011,-0.056,-0.105
Seq_5689,0.046,-0.546,-0.231,-0.287,0.06
Seq_5690,0.193,-0.212,-0.425,-0.39,0.096
Seq_5691,0.157,-0.727,-0.23,-0.442,0.244
Seq_5692,0.216,-0.3,-0.085,-0.506,0.033
Seq_5693,-0.083,-0.803,-0.294,-0.459,0.196
Seq_5694,-0.043,-0.562,-0.261,-0.288,0.146
Seq_5695,0.275,-0.393,-0.178,-0.337,-0.031
Seq_5696,0.092,-0.683,0.002,-0.386,0.268
Seq_5697,0.093,-0.623,-0.352,-0.448,0.135
Seq_5698,0.211,-0.311,-0.391,-0.419,0.178
Seq_5699,-0.156,-0.599,-0.422,-0.419,0.113
Seq_5700,-0.557,-0.491,-0.101,-0.274,0.043
Seq_5701,0.269,-0.492,0.45,-0.395,0.043
Seq_5702,-0.043,-0.472,-0.349,-0.337,0.051
Seq_5703,0.259,-0.483,-0.297,-0.535,0.14
Seq_5704,0.479,-0.294,-0.493,-0.361,0.285
Seq_5705,0.256,-0.48,-0.093,-0.488,0.035
Seq_5706,0.112,-0.422,-0.212,-0.351,0.141
Seq_5707,-0.014,-0.472,-0.383,-0.402,0.139
Seq_5708,0.147,-0.617,-0.317,-0.478,0.209
Seq_5709,0.74,-0.246,-0.179,-0.547,0.139
Seq_5710,0.252,-0.495,-0.433,-0.598,0.178
Seq_5711,-1.502,-0.422,0.064,-0.279,0.133
Seq_5712,0.05,-0.679,-0.088,-0.661,0.203
Seq_5713,-0.012,-0.801,-0.292,-0.397,0.282
Seq_5714,0.06,-0.291,-0.157,-0.255,0.112
Seq_5715,0.407,-0.224,0.113,-0.135,-0.353
Seq_5716,0.302,-0.652,-0.186,-0.464,0.236
Seq_5717,0.254,-0.505,-0.273,-0.26,-0.106
Seq_5718,0.196,-0.757,-0.298,-0.514,0.201
Seq_5719,-0.527,-0.784,-0.29,-0.382,0.128
Seq_5720,-0.013,-0.424,-0.32,-0.354,0.208
Seq_5721,0.024,-0.509,-0.339,-0.467,0.233
Seq_5722,0.061,-0.624,-0.182,-0.405,0.163
Seq_5723,0.128,-0.434,-0.273,-0.317,0.14
Seq_5724,0.193,-0.875,-0.198,-0.498,0.289
Seq_5725,0.066,-0.76,-0.319,-0.46,0.19
Seq_5726,0.022,-0.193,-0.229,-0.486,0.03
Seq_5727,0.112,-0.164,-0.116,-0.28,0.04
Seq_5728,0.337,-0.428,-0.259,-0.314,0.132
Seq_5729,0.208,-0.36,-0.267,-0.4,0.05
Seq_5730,0.329,-0.218,-0.567,-0.531,0.071
Seq_5731,-0.039,-0.682,-0.404,-0.546,0.147
Seq_5732,0.491,-0.317,-0.353,-0.68,0.081
Seq_5733,0.077,-0.725,-0.046,-0.459,0.138
Seq_5734,-0.226,-0.67,-0.331,-0.607,-0.009
Seq_5735,0.059,-0.386,-0.441,-0.429,0.2
Seq_5736,-0.078,-0.403,-0.423,-0.242,0.251
Seq_5737,0.137,-1.081,-0.308,-0.489,0.336
Seq_5738,-0.012,-0.18,-0.255,-0.262,0.229
Seq_5739,-0.117,-0.456,-0.098,-0.3,0.172
Seq_5740,0.079,-0.133,-0.38,-0.324,0.044
Seq_5741,0.414,-0.957,-0.247,-0.672,0.152
Seq_5742,-0.023,-0.55,-0.363,-0.293,0.155
Seq_5743,0.054,-0.659,-0.26,-0.441,0.06
Seq_5744,0.684,-0.218,-0.462,-0.499,0.116
Seq_5745,0.176,-0.316,-0.152,-0.297,0.421
Seq_5746,-0.402,-0.925,-0.228,-0.466,0.197
Seq_5747,-0.178,-0.623,-0.517,-0.399,0.183
Seq_5748,-0.117,-0.573,-0.183,-0.522,0.118
Seq_5749,0.24,-0.353,-0.361,-0.307,0.207
Seq_5750,0.216,-0.4,-0.15,-0.541,0.049
Seq_5751,0.513,-0.285,-0.077,-0.145,-0.247
Seq_5752,0.56,-0.451,-0.324,-0.515,0.044
Seq_5753,-0.162,-0.589,-0.279,-0.207,0.324
Seq_5754,0.186,-0.583,-0.171,-0.407,0.231
Seq_5755,0.316,-0.267,-0.103,-0.258,0.181
Seq_5756,0.146,-0.44,-0.303,-0.412,0.213
Seq_5757,0.146,-0.154,-0.236,-0.596,-0.095
Seq_5758,-0.019,-0.283,-0.56,-0.375,0.078
Seq_5759,0.051,-0.531,-0.305,-0.601,0.126
Seq_5760,0.531,-0.302,-0.052,-0.196,0.015
Seq_5761,-0.445,-0.547,-0.339,-0.409,0.069
Seq_5762,-0.811,-0.891,-0.351,-0.338,0.158
Seq_5763,-0.432,-0.396,-0.459,-0.493,0.054
Seq_5764,-0.272,-0.788,-0.314,-0.484,0.167
Seq_5765,-0.546,-0.478,-0.082,-0.26,0.057
Seq_5766,0.16,-0.63,-0.329,-0.451,0.127
Seq_5767,0.255,-0.54,-0.369,-0.458,0.125
Seq_5768,0.498,-0.22,-0.151,-0.393,0.238
Seq_5769,-0.118,-0.321,-0.352,-0.155,0.272
Seq_5770,0.113,-0.382,-0.376,-0.379,0.07
Seq_5771,-0.377,-0.733,-0.347,-0.489,0.188
Seq_5772,0.175,-0.759,-0.355,-0.35,0.157
Seq_5773,-0.707,-0.598,-0.334,-0.227,0.118
Seq_5774,0.133,-0.858,-0.209,-0.439,0.204
Seq_5775,-0.223,-0.598,-0.464,-0.306,0.275
Seq_5776,0.016,-0.464,-0.32,-0.21,0.137
Seq_5777,0.113,-0.201,-0.729,0.009,0.055
Seq_5778,-0.009,-0.332,-0.231,-0.475,0.011
Seq_5779,-0.031,-0.85,-0.3,-0.548,0.21
Seq_5780,1.11,0.015,-0.693,-0.439,0.243
Seq_5781,0.072,-0.859,-0.1,-0.434,0.191
Seq_5782,0.105,-0.523,-0.402,-0.366,0.262
Seq_5783,-0.521,-0.827,-0.3,-0.477,0.082
Seq_5784,-0.158,-0.596,-0.179,-0.525,0.117
Seq_5785,0.296,-0.758,-0.11,-0.523,0.183
Seq_5786,-0.79,-0.785,-0.521,-0.394,0.18
Seq_5787,0.241,-0.372,-0.509,-0.075,0.047
Seq_5788,-0.028,-0.355,-0.157,-0.311,0.201
